expfile,m,n,k
exp_dgemm_uniform-product_1.csv,354,4472,4393
exp_dgemm_uniform-product_1.csv,162,3159,2217
exp_dgemm_uniform-product_1.csv,1888,2328,2237
exp_dgemm_uniform-product_1.csv,1084,5591,1162
exp_dgemm_uniform-product_1.csv,752,2026,1850
exp_dgemm_uniform-product_1.csv,48,1509,403
exp_dgemm_uniform-product_1.csv,1327,3586,2086
exp_dgemm_uniform-product_1.csv,835,5259,151
exp_dgemm_uniform-product_1.csv,1931,2515,1851
exp_dgemm_uniform-product_1.csv,67,5740,624
exp_dgemm_uniform-product_1.csv,937,2733,1846
exp_dgemm_uniform-product_1.csv,1038,3624,724
exp_dgemm_uniform-product_1.csv,514,2669,2455
exp_dgemm_uniform-product_1.csv,308,1770,1050
exp_dgemm_uniform-product_1.csv,841,6200,394
exp_dgemm_uniform-product_1.csv,400,4970,4728
exp_dgemm_uniform-product_1.csv,868,5138,2153
exp_dgemm_uniform-product_1.csv,485,5085,393
exp_dgemm_uniform-product_1.csv,649,4431,1598
exp_dgemm_uniform-product_1.csv,475,4678,4147
exp_dgemm_uniform-product_1.csv,432,2698,1724
exp_dgemm_uniform-product_1.csv,869,2528,1608
exp_dgemm_uniform-product_1.csv,851,8050,1281
exp_dgemm_uniform-product_1.csv,1640,4931,731
exp_dgemm_uniform-product_1.csv,686,896,1408
exp_dgemm_uniform-product_1.csv,1421,394,2106
exp_dgemm_uniform-product_1.csv,568,869,3777
exp_dgemm_uniform-product_1.csv,770,665,1356
exp_dgemm_uniform-product_1.csv,1888,607,2956
exp_dgemm_uniform-product_1.csv,3371,543,4269
exp_dgemm_uniform-product_1.csv,3961,103,6771
exp_dgemm_uniform-product_1.csv,693,1761,5927
exp_dgemm_uniform-product_1.csv,261,697,8601
exp_dgemm_uniform-product_1.csv,1240,318,3870
exp_dgemm_uniform-product_1.csv,410,1136,3409
exp_dgemm_uniform-product_1.csv,1898,1813,2602
exp_dgemm_uniform-product_1.csv,335,1071,8071
exp_dgemm_uniform-product_1.csv,334,79,7098
exp_dgemm_uniform-product_1.csv,578,519,1654
exp_dgemm_uniform-product_1.csv,4542,146,8920
exp_dgemm_uniform-product_1.csv,884,357,7655
exp_dgemm_uniform-product_1.csv,1149,325,8146
exp_dgemm_uniform-product_1.csv,1808,1810,2294
exp_dgemm_uniform-product_1.csv,917,894,1662
exp_dgemm_uniform-product_1.csv,3083,473,5936
exp_dgemm_uniform-product_1.csv,2926,520,3926
exp_dgemm_uniform-product_1.csv,1585,2034,3047
exp_dgemm_uniform-product_1.csv,445,713,4152
exp_dgemm_uniform-product_1.csv,1127,754,2134
exp_dgemm_uniform-product_1.csv,705,659,5081
exp_dgemm_uniform-product_1.csv,1284,904,7415
exp_dgemm_uniform-product_1.csv,1525,465,9187
exp_dgemm_uniform-product_1.csv,899,511,7026
exp_dgemm_uniform-product_1.csv,1999,743,2902
exp_dgemm_uniform-product_1.csv,729,1055,5435
exp_dgemm_uniform-product_1.csv,523,1655,6044
exp_dgemm_uniform-product_1.csv,716,1184,5096
exp_dgemm_uniform-product_1.csv,1767,303,3412
exp_dgemm_uniform-product_1.csv,4097,275,8562
exp_dgemm_uniform-product_1.csv,2025,1110,3330
exp_dgemm_uniform-product_1.csv,581,1310,7286
exp_dgemm_uniform-product_1.csv,1546,1423,3094
exp_dgemm_uniform-product_1.csv,1416,480,3684
exp_dgemm_uniform-product_1.csv,2171,179,7319
exp_dgemm_uniform-product_1.csv,1075,938,1257
exp_dgemm_uniform-product_1.csv,695,1343,9429
exp_dgemm_uniform-product_1.csv,3901,522,4754
exp_dgemm_uniform-product_1.csv,1142,212,1880
exp_dgemm_uniform-product_1.csv,782,2075,5857
exp_dgemm_uniform-product_1.csv,511,1450,5398
exp_dgemm_uniform-product_1.csv,3193,265,6631
exp_dgemm_uniform-product_1.csv,793,562,2049
exp_dgemm_uniform-product_1.csv,1343,945,6103
exp_dgemm_uniform-product_1.csv,1424,1541,1882
exp_dgemm_uniform-product_1.csv,3523,319,7324
exp_dgemm_uniform-product_1.csv,6420,179,7697
exp_dgemm_uniform-product_1.csv,2239,323,3393
exp_dgemm_uniform-product_1.csv,954,1070,5823
exp_dgemm_uniform-product_1.csv,1854,671,2939
exp_dgemm_uniform-product_1.csv,305,369,1009
exp_dgemm_uniform-product_1.csv,601,1657,9286
exp_dgemm_uniform-product_1.csv,1200,1733,3071
exp_dgemm_uniform-product_1.csv,1191,1403,5601
exp_dgemm_uniform-product_1.csv,3298,509,3952
exp_dgemm_uniform-product_1.csv,1256,923,5331
exp_dgemm_uniform-product_1.csv,865,1134,5718
exp_dgemm_uniform-product_1.csv,284,646,9584
exp_dgemm_uniform-product_1.csv,1308,1399,2848
exp_dgemm_uniform-product_1.csv,628,1552,7305
exp_dgemm_uniform-product_1.csv,1541,146,2975
exp_dgemm_uniform-product_1.csv,4393,354,4472
exp_dgemm_uniform-product_1.csv,2217,162,3159
exp_dgemm_uniform-product_1.csv,2237,1888,2328
exp_dgemm_uniform-product_1.csv,1162,1084,5591
exp_dgemm_uniform-product_1.csv,1850,752,2026
exp_dgemm_uniform-product_1.csv,403,48,1509
exp_dgemm_uniform-product_1.csv,2086,1327,3586
exp_dgemm_uniform-product_1.csv,151,835,5259
exp_dgemm_uniform-product_1.csv,1851,1931,2515
exp_dgemm_uniform-product_1.csv,624,67,5740
exp_dgemm_uniform-product_1.csv,1846,937,2733
exp_dgemm_uniform-product_1.csv,724,1038,3624
exp_dgemm_uniform-product_1.csv,2455,514,2669
exp_dgemm_uniform-product_1.csv,1050,308,1770
exp_dgemm_uniform-product_1.csv,394,841,6200
exp_dgemm_uniform-product_1.csv,4728,400,4970
exp_dgemm_uniform-product_1.csv,2153,868,5138
exp_dgemm_uniform-product_1.csv,393,485,5085
exp_dgemm_uniform-product_1.csv,1598,649,4431
exp_dgemm_uniform-product_1.csv,4147,475,4678
exp_dgemm_uniform-product_1.csv,1724,432,2698
exp_dgemm_uniform-product_1.csv,1608,869,2528
exp_dgemm_uniform-product_1.csv,1281,851,8050
exp_dgemm_uniform-product_1.csv,731,1640,4931
exp_dgemm_uniform-product_1.csv,1408,896,686
exp_dgemm_uniform-product_1.csv,2106,394,1421
exp_dgemm_uniform-product_1.csv,3777,869,568
exp_dgemm_uniform-product_1.csv,1356,665,770
exp_dgemm_uniform-product_1.csv,2956,607,1888
exp_dgemm_uniform-product_1.csv,4269,543,3371
exp_dgemm_uniform-product_1.csv,6771,103,3961
exp_dgemm_uniform-product_1.csv,5927,1761,693
exp_dgemm_uniform-product_1.csv,8601,697,261
exp_dgemm_uniform-product_1.csv,3870,318,1240
exp_dgemm_uniform-product_1.csv,3409,1136,410
exp_dgemm_uniform-product_1.csv,2602,1813,1898
exp_dgemm_uniform-product_1.csv,8071,1071,335
exp_dgemm_uniform-product_1.csv,7098,79,334
exp_dgemm_uniform-product_1.csv,1654,519,578
exp_dgemm_uniform-product_1.csv,8920,146,4542
exp_dgemm_uniform-product_1.csv,7655,357,884
exp_dgemm_uniform-product_1.csv,8146,325,1149
exp_dgemm_uniform-product_1.csv,2294,1810,1808
exp_dgemm_uniform-product_1.csv,1662,894,917
exp_dgemm_uniform-product_1.csv,5936,473,3083
exp_dgemm_uniform-product_1.csv,3926,520,2926
exp_dgemm_uniform-product_1.csv,3047,2034,1585
exp_dgemm_uniform-product_1.csv,4152,713,445
exp_dgemm_uniform-product_1.csv,2134,754,1127
exp_dgemm_uniform-product_1.csv,5081,659,705
exp_dgemm_uniform-product_1.csv,7415,904,1284
exp_dgemm_uniform-product_1.csv,9187,465,1525
exp_dgemm_uniform-product_1.csv,7026,511,899
exp_dgemm_uniform-product_1.csv,2902,743,1999
exp_dgemm_uniform-product_1.csv,5435,1055,729
exp_dgemm_uniform-product_1.csv,6044,1655,523
exp_dgemm_uniform-product_1.csv,5096,1184,716
exp_dgemm_uniform-product_1.csv,3412,303,1767
exp_dgemm_uniform-product_1.csv,8562,275,4097
exp_dgemm_uniform-product_1.csv,3330,1110,2025
exp_dgemm_uniform-product_1.csv,7286,1310,581
exp_dgemm_uniform-product_1.csv,3094,1423,1546
exp_dgemm_uniform-product_1.csv,3684,480,1416
exp_dgemm_uniform-product_1.csv,7319,179,2171
exp_dgemm_uniform-product_1.csv,1257,938,1075
exp_dgemm_uniform-product_1.csv,9429,1343,695
exp_dgemm_uniform-product_1.csv,4754,522,3901
exp_dgemm_uniform-product_1.csv,1880,212,1142
exp_dgemm_uniform-product_1.csv,5857,2075,782
exp_dgemm_uniform-product_1.csv,5398,1450,511
exp_dgemm_uniform-product_1.csv,6631,265,3193
exp_dgemm_uniform-product_1.csv,2049,562,793
exp_dgemm_uniform-product_1.csv,6103,945,1343
exp_dgemm_uniform-product_1.csv,1882,1541,1424
exp_dgemm_uniform-product_1.csv,7324,319,3523
exp_dgemm_uniform-product_1.csv,7697,179,6420
exp_dgemm_uniform-product_1.csv,3393,323,2239
exp_dgemm_uniform-product_1.csv,5823,1070,954
exp_dgemm_uniform-product_1.csv,2939,671,1854
exp_dgemm_uniform-product_1.csv,1009,369,305
exp_dgemm_uniform-product_1.csv,9286,1657,601
exp_dgemm_uniform-product_1.csv,3071,1733,1200
exp_dgemm_uniform-product_1.csv,5601,1403,1191
exp_dgemm_uniform-product_1.csv,3952,509,3298
exp_dgemm_uniform-product_1.csv,5331,923,1256
exp_dgemm_uniform-product_1.csv,5718,1134,865
exp_dgemm_uniform-product_1.csv,9584,646,284
exp_dgemm_uniform-product_1.csv,2848,1399,1308
exp_dgemm_uniform-product_1.csv,7305,1552,628
exp_dgemm_uniform-product_1.csv,2975,146,1541
exp_dgemm_uniform-product_1.csv,4472,354,4393
exp_dgemm_uniform-product_1.csv,3159,162,2217
exp_dgemm_uniform-product_1.csv,2328,1888,2237
exp_dgemm_uniform-product_1.csv,5591,1084,1162
exp_dgemm_uniform-product_1.csv,2026,752,1850
exp_dgemm_uniform-product_1.csv,1509,48,403
exp_dgemm_uniform-product_1.csv,3586,1327,2086
exp_dgemm_uniform-product_1.csv,5259,835,151
exp_dgemm_uniform-product_1.csv,2515,1931,1851
exp_dgemm_uniform-product_1.csv,5740,67,624
exp_dgemm_uniform-product_1.csv,2733,937,1846
exp_dgemm_uniform-product_1.csv,3624,1038,724
exp_dgemm_uniform-product_1.csv,2669,514,2455
exp_dgemm_uniform-product_1.csv,1770,308,1050
exp_dgemm_uniform-product_1.csv,6200,841,394
exp_dgemm_uniform-product_1.csv,4970,400,4728
exp_dgemm_uniform-product_1.csv,5138,868,2153
exp_dgemm_uniform-product_1.csv,5085,485,393
exp_dgemm_uniform-product_1.csv,4431,649,1598
exp_dgemm_uniform-product_1.csv,4678,475,4147
exp_dgemm_uniform-product_1.csv,2698,432,1724
exp_dgemm_uniform-product_1.csv,2528,869,1608
exp_dgemm_uniform-product_1.csv,8050,851,1281
exp_dgemm_uniform-product_1.csv,4931,1640,731
exp_dgemm_uniform-product_1.csv,686,1408,896
exp_dgemm_uniform-product_1.csv,1421,2106,394
exp_dgemm_uniform-product_1.csv,568,3777,869
exp_dgemm_uniform-product_1.csv,770,1356,665
exp_dgemm_uniform-product_1.csv,1888,2956,607
exp_dgemm_uniform-product_1.csv,3371,4269,543
exp_dgemm_uniform-product_1.csv,3961,6771,103
exp_dgemm_uniform-product_1.csv,693,5927,1761
exp_dgemm_uniform-product_1.csv,261,8601,697
exp_dgemm_uniform-product_1.csv,1240,3870,318
exp_dgemm_uniform-product_1.csv,410,3409,1136
exp_dgemm_uniform-product_1.csv,1898,2602,1813
exp_dgemm_uniform-product_1.csv,335,8071,1071
exp_dgemm_uniform-product_1.csv,334,7098,79
exp_dgemm_uniform-product_1.csv,578,1654,519
exp_dgemm_uniform-product_1.csv,4542,8920,146
exp_dgemm_uniform-product_1.csv,884,7655,357
exp_dgemm_uniform-product_1.csv,1149,8146,325
exp_dgemm_uniform-product_1.csv,1808,2294,1810
exp_dgemm_uniform-product_1.csv,917,1662,894
exp_dgemm_uniform-product_1.csv,3083,5936,473
exp_dgemm_uniform-product_1.csv,2926,3926,520
exp_dgemm_uniform-product_1.csv,1585,3047,2034
exp_dgemm_uniform-product_1.csv,445,4152,713
exp_dgemm_uniform-product_1.csv,1127,2134,754
exp_dgemm_uniform-product_1.csv,705,5081,659
exp_dgemm_uniform-product_1.csv,1284,7415,904
exp_dgemm_uniform-product_1.csv,1525,9187,465
exp_dgemm_uniform-product_1.csv,899,7026,511
exp_dgemm_uniform-product_1.csv,1999,2902,743
exp_dgemm_uniform-product_1.csv,729,5435,1055
exp_dgemm_uniform-product_1.csv,523,6044,1655
exp_dgemm_uniform-product_1.csv,716,5096,1184
exp_dgemm_uniform-product_1.csv,1767,3412,303
exp_dgemm_uniform-product_1.csv,4097,8562,275
exp_dgemm_uniform-product_1.csv,2025,3330,1110
exp_dgemm_uniform-product_1.csv,581,7286,1310
exp_dgemm_uniform-product_1.csv,1546,3094,1423
exp_dgemm_uniform-product_1.csv,1416,3684,480
exp_dgemm_uniform-product_1.csv,2171,7319,179
exp_dgemm_uniform-product_1.csv,1075,1257,938
exp_dgemm_uniform-product_1.csv,695,9429,1343
exp_dgemm_uniform-product_1.csv,3901,4754,522
exp_dgemm_uniform-product_1.csv,1142,1880,212
exp_dgemm_uniform-product_1.csv,782,5857,2075
exp_dgemm_uniform-product_1.csv,511,5398,1450
exp_dgemm_uniform-product_1.csv,3193,6631,265
exp_dgemm_uniform-product_1.csv,793,2049,562
exp_dgemm_uniform-product_1.csv,1343,6103,945
exp_dgemm_uniform-product_1.csv,1424,1882,1541
exp_dgemm_uniform-product_1.csv,3523,7324,319
exp_dgemm_uniform-product_1.csv,6420,7697,179
exp_dgemm_uniform-product_1.csv,2239,3393,323
exp_dgemm_uniform-product_1.csv,954,5823,1070
exp_dgemm_uniform-product_1.csv,1854,2939,671
exp_dgemm_uniform-product_1.csv,305,1009,369
exp_dgemm_uniform-product_1.csv,601,9286,1657
exp_dgemm_uniform-product_1.csv,1200,3071,1733
exp_dgemm_uniform-product_1.csv,1191,5601,1403
exp_dgemm_uniform-product_1.csv,3298,3952,509
exp_dgemm_uniform-product_1.csv,1256,5331,923
exp_dgemm_uniform-product_1.csv,865,5718,1134
exp_dgemm_uniform-product_1.csv,284,9584,646
exp_dgemm_uniform-product_1.csv,1308,2848,1399
exp_dgemm_uniform-product_1.csv,628,7305,1552
exp_dgemm_uniform-product_1.csv,1541,2975,146
exp_dgemm_uniform-product_1.csv,4393,4472,354
exp_dgemm_uniform-product_1.csv,2217,3159,162
exp_dgemm_uniform-product_1.csv,2237,2328,1888
exp_dgemm_uniform-product_1.csv,1162,5591,1084
exp_dgemm_uniform-product_1.csv,1850,2026,752
exp_dgemm_uniform-product_1.csv,403,1509,48
exp_dgemm_uniform-product_1.csv,2086,3586,1327
exp_dgemm_uniform-product_1.csv,151,5259,835
exp_dgemm_uniform-product_1.csv,1851,2515,1931
exp_dgemm_uniform-product_1.csv,624,5740,67
exp_dgemm_uniform-product_1.csv,1846,2733,937
exp_dgemm_uniform-product_1.csv,724,3624,1038
exp_dgemm_uniform-product_1.csv,2455,2669,514
exp_dgemm_uniform-product_1.csv,1050,1770,308
exp_dgemm_uniform-product_1.csv,394,6200,841
exp_dgemm_uniform-product_1.csv,4728,4970,400
exp_dgemm_uniform-product_1.csv,2153,5138,868
exp_dgemm_uniform-product_1.csv,393,5085,485
exp_dgemm_uniform-product_1.csv,1598,4431,649
exp_dgemm_uniform-product_1.csv,4147,4678,475
exp_dgemm_uniform-product_1.csv,1724,2698,432
exp_dgemm_uniform-product_1.csv,1608,2528,869
exp_dgemm_uniform-product_1.csv,1281,8050,851
exp_dgemm_uniform-product_1.csv,731,4931,1640
exp_dgemm_uniform-product_1.csv,1408,686,896
exp_dgemm_uniform-product_1.csv,2106,1421,394
exp_dgemm_uniform-product_1.csv,3777,568,869
exp_dgemm_uniform-product_1.csv,1356,770,665
exp_dgemm_uniform-product_1.csv,2956,1888,607
exp_dgemm_uniform-product_1.csv,4269,3371,543
exp_dgemm_uniform-product_1.csv,6771,3961,103
exp_dgemm_uniform-product_1.csv,5927,693,1761
exp_dgemm_uniform-product_1.csv,8601,261,697
exp_dgemm_uniform-product_1.csv,3870,1240,318
exp_dgemm_uniform-product_1.csv,3409,410,1136
exp_dgemm_uniform-product_1.csv,2602,1898,1813
exp_dgemm_uniform-product_1.csv,8071,335,1071
exp_dgemm_uniform-product_1.csv,7098,334,79
exp_dgemm_uniform-product_1.csv,1654,578,519
exp_dgemm_uniform-product_1.csv,8920,4542,146
exp_dgemm_uniform-product_1.csv,7655,884,357
exp_dgemm_uniform-product_1.csv,8146,1149,325
exp_dgemm_uniform-product_1.csv,2294,1808,1810
exp_dgemm_uniform-product_1.csv,1662,917,894
exp_dgemm_uniform-product_1.csv,5936,3083,473
exp_dgemm_uniform-product_1.csv,3926,2926,520
exp_dgemm_uniform-product_1.csv,3047,1585,2034
exp_dgemm_uniform-product_1.csv,4152,445,713
exp_dgemm_uniform-product_1.csv,2134,1127,754
exp_dgemm_uniform-product_1.csv,5081,705,659
exp_dgemm_uniform-product_1.csv,7415,1284,904
exp_dgemm_uniform-product_1.csv,9187,1525,465
exp_dgemm_uniform-product_1.csv,7026,899,511
exp_dgemm_uniform-product_1.csv,2902,1999,743
exp_dgemm_uniform-product_1.csv,5435,729,1055
exp_dgemm_uniform-product_1.csv,6044,523,1655
exp_dgemm_uniform-product_1.csv,5096,716,1184
exp_dgemm_uniform-product_1.csv,3412,1767,303
exp_dgemm_uniform-product_1.csv,8562,4097,275
exp_dgemm_uniform-product_1.csv,3330,2025,1110
exp_dgemm_uniform-product_1.csv,7286,581,1310
exp_dgemm_uniform-product_1.csv,3094,1546,1423
exp_dgemm_uniform-product_1.csv,3684,1416,480
exp_dgemm_uniform-product_1.csv,7319,2171,179
exp_dgemm_uniform-product_1.csv,1257,1075,938
exp_dgemm_uniform-product_1.csv,9429,695,1343
exp_dgemm_uniform-product_1.csv,4754,3901,522
exp_dgemm_uniform-product_1.csv,1880,1142,212
exp_dgemm_uniform-product_1.csv,5857,782,2075
exp_dgemm_uniform-product_1.csv,5398,511,1450
exp_dgemm_uniform-product_1.csv,6631,3193,265
exp_dgemm_uniform-product_1.csv,2049,793,562
exp_dgemm_uniform-product_1.csv,6103,1343,945
exp_dgemm_uniform-product_1.csv,1882,1424,1541
exp_dgemm_uniform-product_1.csv,7324,3523,319
exp_dgemm_uniform-product_1.csv,7697,6420,179
exp_dgemm_uniform-product_1.csv,3393,2239,323
exp_dgemm_uniform-product_1.csv,5823,954,1070
exp_dgemm_uniform-product_1.csv,2939,1854,671
exp_dgemm_uniform-product_1.csv,1009,305,369
exp_dgemm_uniform-product_1.csv,9286,601,1657
exp_dgemm_uniform-product_1.csv,3071,1200,1733
exp_dgemm_uniform-product_1.csv,5601,1191,1403
exp_dgemm_uniform-product_1.csv,3952,3298,509
exp_dgemm_uniform-product_1.csv,5331,1256,923
exp_dgemm_uniform-product_1.csv,5718,865,1134
exp_dgemm_uniform-product_1.csv,9584,284,646
exp_dgemm_uniform-product_1.csv,2848,1308,1399
exp_dgemm_uniform-product_1.csv,7305,628,1552
exp_dgemm_uniform-product_1.csv,2975,1541,146
exp_dgemm_uniform-product_1.csv,4472,4393,354
exp_dgemm_uniform-product_1.csv,3159,2217,162
exp_dgemm_uniform-product_1.csv,2328,2237,1888
exp_dgemm_uniform-product_1.csv,5591,1162,1084
exp_dgemm_uniform-product_1.csv,2026,1850,752
exp_dgemm_uniform-product_1.csv,1509,403,48
exp_dgemm_uniform-product_1.csv,3586,2086,1327
exp_dgemm_uniform-product_1.csv,5259,151,835
exp_dgemm_uniform-product_1.csv,2515,1851,1931
exp_dgemm_uniform-product_1.csv,5740,624,67
exp_dgemm_uniform-product_1.csv,2733,1846,937
exp_dgemm_uniform-product_1.csv,3624,724,1038
exp_dgemm_uniform-product_1.csv,2669,2455,514
exp_dgemm_uniform-product_1.csv,1770,1050,308
exp_dgemm_uniform-product_1.csv,6200,394,841
exp_dgemm_uniform-product_1.csv,4970,4728,400
exp_dgemm_uniform-product_1.csv,5138,2153,868
exp_dgemm_uniform-product_1.csv,5085,393,485
exp_dgemm_uniform-product_1.csv,4431,1598,649
exp_dgemm_uniform-product_1.csv,4678,4147,475
exp_dgemm_uniform-product_1.csv,2698,1724,432
exp_dgemm_uniform-product_1.csv,2528,1608,869
exp_dgemm_uniform-product_1.csv,8050,1281,851
exp_dgemm_uniform-product_1.csv,4931,731,1640
exp_dgemm_uniform-product_5.csv,1013,440,9990
exp_dgemm_uniform-product_5.csv,1283,774,2629
exp_dgemm_uniform-product_5.csv,1770,1481,2449
exp_dgemm_uniform-product_5.csv,357,2100,3460
exp_dgemm_uniform-product_5.csv,333,1305,1657
exp_dgemm_uniform-product_5.csv,1321,905,6969
exp_dgemm_uniform-product_5.csv,1661,755,6477
exp_dgemm_uniform-product_5.csv,499,3231,5112
exp_dgemm_uniform-product_5.csv,142,2336,4583
exp_dgemm_uniform-product_5.csv,1324,528,9631
exp_dgemm_uniform-product_5.csv,769,2688,4314
exp_dgemm_uniform-product_5.csv,687,516,1629
exp_dgemm_uniform-product_5.csv,480,3426,4162
exp_dgemm_uniform-product_5.csv,397,3533,4609
exp_dgemm_uniform-product_5.csv,798,488,7111
exp_dgemm_uniform-product_5.csv,568,2751,4251
exp_dgemm_uniform-product_5.csv,311,674,2755
exp_dgemm_uniform-product_5.csv,259,2118,3813
exp_dgemm_uniform-product_5.csv,303,3835,7128
exp_dgemm_uniform-product_5.csv,1057,735,3251
exp_dgemm_uniform-product_5.csv,1810,1930,2823
exp_dgemm_uniform-product_5.csv,262,784,1690
exp_dgemm_uniform-product_5.csv,1081,1487,2491
exp_dgemm_uniform-product_5.csv,146,2389,9478
exp_dgemm_uniform-product_5.csv,177,2778,4963
exp_dgemm_uniform-product_5.csv,709,2444,3753
exp_dgemm_uniform-product_5.csv,526,1869,5557
exp_dgemm_uniform-product_5.csv,934,1919,2631
exp_dgemm_uniform-product_5.csv,739,459,4527
exp_dgemm_uniform-product_5.csv,1073,804,8102
exp_dgemm_uniform-product_5.csv,620,1420,4265
exp_dgemm_uniform-product_5.csv,712,2160,5674
exp_dgemm_uniform-product_5.csv,1456,1796,3346
exp_dgemm_uniform-product_5.csv,1735,1156,3071
exp_dgemm_uniform-product_5.csv,1971,845,5368
exp_dgemm_uniform-product_5.csv,594,551,929
exp_dgemm_uniform-product_5.csv,707,2617,4939
exp_dgemm_uniform-product_5.csv,1405,1213,2222
exp_dgemm_uniform-product_5.csv,1188,483,9008
exp_dgemm_uniform-product_5.csv,853,1061,2073
exp_dgemm_uniform-product_5.csv,1619,525,7170
exp_dgemm_uniform-product_5.csv,741,1840,6288
exp_dgemm_uniform-product_5.csv,1747,1426,2729
exp_dgemm_uniform-product_5.csv,191,1654,6954
exp_dgemm_uniform-product_5.csv,880,702,4011
exp_dgemm_uniform-product_5.csv,1264,693,2985
exp_dgemm_uniform-product_5.csv,1269,701,6301
exp_dgemm_uniform-product_5.csv,278,776,1537
exp_dgemm_uniform-product_5.csv,324,2410,3614
exp_dgemm_uniform-product_5.csv,1640,632,4972
exp_dgemm_uniform-product_5.csv,1282,1785,2087
exp_dgemm_uniform-product_5.csv,818,374,5736
exp_dgemm_uniform-product_5.csv,510,1853,9360
exp_dgemm_uniform-product_5.csv,914,730,5997
exp_dgemm_uniform-product_5.csv,1054,612,5053
exp_dgemm_uniform-product_5.csv,229,97,966
exp_dgemm_uniform-product_5.csv,1454,633,5624
exp_dgemm_uniform-product_5.csv,298,4116,4924
exp_dgemm_uniform-product_5.csv,681,484,3089
exp_dgemm_uniform-product_5.csv,1673,673,4226
exp_dgemm_uniform-product_5.csv,521,3010,3448
exp_dgemm_uniform-product_5.csv,136,2833,8320
exp_dgemm_uniform-product_5.csv,216,3899,9271
exp_dgemm_uniform-product_5.csv,367,2460,8430
exp_dgemm_uniform-product_5.csv,786,1504,6394
exp_dgemm_uniform-product_5.csv,459,716,1203
exp_dgemm_uniform-product_5.csv,1086,695,3944
exp_dgemm_uniform-product_5.csv,1747,573,6398
exp_dgemm_uniform-product_5.csv,1388,1431,4552
exp_dgemm_uniform-product_5.csv,681,228,2897
exp_dgemm_uniform-product_5.csv,176,3906,9854
exp_dgemm_uniform-product_5.csv,1247,1226,2605
exp_dgemm_uniform-product_5.csv,1073,1389,2818
exp_dgemm_uniform-product_5.csv,1508,1115,4443
exp_dgemm_uniform-product_5.csv,1599,2070,2825
exp_dgemm_uniform-product_5.csv,1576,780,7087
